# ratedPower, rotorDiameter, ratedQ, blade_mass, Vrated, I1, I2, I3, ratedT, extremeT
1.070000000000000000e+03 9.400000000000000000e+01 6.889070776091875741e+05 6.737319032911260365e+03 8.440266807594838383e+00 9.040925083537116647e+06 4.347549333881734870e+06 3.573177813452186063e+06 2.315615564296614903e+05 7.876383329805170069e+04
1.070000000000000000e+03 9.600000000000000000e+01 7.125656068394870963e+05 7.122901663793437365e+03 8.322532506299145538e+00 9.890802100497055799e+06 4.756233425921574235e+06 3.909068407954944298e+06 2.347380124108547170e+05 8.277712889811302011e+04
1.070000000000000000e+03 9.800000000000000000e+01 7.362770949543192983e+05 7.498942529077897234e+03 8.208917389316447100e+00 1.077230609238645434e+07 5.180126120235714130e+06 4.257458697354005650e+06 2.377315625523808994e+05 8.671539665279080509e+04
1.070000000000000000e+03 1.000000000000000000e+02 7.590417116228832165e+05 7.835760124360815098e+03 8.099093076104885824e+00 1.166910637083079293e+07 5.611374407015042379e+06 4.611894424718906172e+06 2.405901055375927244e+05 9.022474436650921416e+04
1.070000000000000000e+03 1.020000000000000000e+02 7.827802989912033081e+05 8.187258013181661227e+03 7.992872910895995275e+00 1.263083112256958149e+07 6.073843210280885920e+06 4.991989770472663455e+06 2.433604234047788486e+05 9.384789991497727169e+04
1.070000000000000000e+03 1.040000000000000000e+02 8.077579667368954979e+05 8.606717100735975691e+03 7.890068254969615502e+00 1.371194221953894757e+07 6.593721849474568851e+06 5.419269296613427810e+06 2.463555832619749708e+05 9.811410993003223848e+04
1.070000000000000000e+03 1.060000000000000000e+02 8.343794367716952693e+05 9.103121407614877171e+03 7.790507317024088607e+00 1.493548728410570323e+07 7.182093335940901190e+06 5.902841944110512733e+06 2.495369127963201317e+05 1.030706433777298080e+05
1.070000000000000000e+03 1.080000000000000000e+02 8.622819518953457009e+05 9.688892360719037242e+03 7.694071355275846180e+00 1.632497556869733334e+07 7.850262667098484933e+06 6.451999100560715422e+06 2.530242665819285903e+05 1.088272619076870178e+05
1.070000000000000000e+03 1.100000000000000000e+02 8.930037935818001861e+05 1.037375604920680416e+04 7.600818787367432883e+00 1.790522548366253078e+07 8.610164380882594734e+06 7.076549562343132682e+06 2.565331549901664839e+05 1.154320429046500503e+05
1.070000000000000000e+03 1.120000000000000000e+02 9.277478025577889057e+05 1.126780511120302617e+04 7.509729312709383819e+00 1.982971407106241956e+07 9.535601656261499971e+06 7.837150923288033344e+06 2.604487420301367238e+05 1.238230536217225599e+05
1.070000000000000000e+03 1.140000000000000000e+02 9.652138167322461959e+05 1.239205782208826713e+04 7.421645162072190161e+00 2.209769532598896325e+07 1.062621575858016871e+07 8.733508345404669642e+06 2.646518782532688347e+05 1.342434246943546168e+05
1.070000000000000000e+03 1.160000000000000000e+02 1.009885896824227646e+06 1.399092289380963120e+04 7.336313943887273759e+00 2.501645823015745729e+07 1.202977408945087343e+07 9.887069375447167084e+06 2.693832133514732122e+05 1.487667036358348560e+05
1.070000000000000000e+03 1.180000000000000000e+02 1.088048491587518249e+06 1.786120866209689848e+04 7.253686153195968878e+00 3.057895539145643264e+07 1.470463651833664626e+07 1.208549390175329521e+07 2.773012853784890613e+05 1.826450638150493614e+05
1.070000000000000000e+03 1.200000000000000000e+02 -4.151932240893510752e+05 7.931825349613027356e+03 7.037923442909702842e+00 1.434731061713661626e+07 6.899254240045441315e+06 5.670381239328082651e+06 -1.939113616987758433e+05 1.055461082993624150e+05
1.070000000000000000e+03 1.220000000000000000e+02 1.041606570243613329e+06 1.365735005132593687e+04 7.096948985143415989e+00 2.761131119921045750e+07 1.327757242788305134e+07 1.091261388251029328e+07 2.852713016663466697e+05 1.372960085796979256e+05
1.260000000000000000e+03 4.000000000000000000e+01 2.005352282957881398e+05 1.747374418793234327e+03 1.575421601352595147e+01 4.415658790345786256e+05 2.123377226913843188e+05 1.745168096810046409e+05 1.604757536176428839e+05 2.263513933536885816e+04
1.260000000000000000e+03 5.200000000000000000e+01 3.564119736540430458e+05 2.450588383556258577e+03 1.322603678585841713e+01 1.061729867747850483e+06 5.105587024158377317e+05 4.196196265605929657e+05 1.847727875378415338e+05 3.195131568537921703e+04
1.260000000000000000e+03 5.400000000000000000e+01 3.704153921079621650e+05 2.402962950344343426e+03 1.289743013146681783e+01 1.162452619059130549e+06 5.589936940039739711e+05 4.594275330491315108e+05 1.870466262125023932e+05 3.140548518103109745e+04
1.260000000000000000e+03 5.600000000000000000e+01 3.956427946186289191e+05 2.448557311064267196e+03 1.258851700354633607e+01 1.272271983992282534e+06 6.118030141178895719e+05 5.028306267193895765e+05 1.853764851396607410e+05 3.230240620371866316e+04
1.260000000000000000e+03 5.800000000000000000e+01 4.211123164423624403e+05 2.544720217486601086e+03 1.229739767734573697e+01 1.413493947067680536e+06 6.797130394554417580e+05 5.586447365113219712e+05 1.850751022357580659e+05 3.360111312082321092e+04
1.260000000000000000e+03 6.000000000000000000e+01 4.440672676269495278e+05 2.654872472696140449e+03 1.202256915693031125e+01 1.572413905807773815e+06 7.561335776611070614e+05 6.214534939601422520e+05 1.860595826828817080e+05 3.500410250693055423e+04
1.260000000000000000e+03 6.200000000000000000e+01 4.648036205473241280e+05 2.774066499459164788e+03 1.176276100700676608e+01 1.744838610087349545e+06 8.390482021391306771e+05 6.895996318973668385e+05 1.878486400675973855e+05 3.652429438939016109e+04
1.260000000000000000e+03 6.400000000000000000e+01 4.850411352464219672e+05 2.903392833926384355e+03 1.151627041057597722e+01 1.937011867182181682e+06 9.314593999040446943e+05 7.655508439962783596e+05 1.900940377729806642e+05 3.809703595914401376e+04
1.260000000000000000e+03 6.600000000000000000e+01 5.040331778855181765e+05 3.039249517024201396e+03 1.128243213242742371e+01 2.145855075028034858e+06 1.031886750066395616e+06 8.480903971802578308e+05 1.927819297423758544e+05 3.973143013848437113e+04
1.260000000000000000e+03 6.800000000000000000e+01 5.220668337174409535e+05 3.182509896469606247e+03 1.106014761521486633e+01 2.373171530116093345e+06 1.141197411726231221e+06 9.379309949562848778e+05 1.958177444479544647e+05 4.143109256821768940e+04
1.260000000000000000e+03 7.000000000000000000e+01 5.383291508992703166e+05 3.334366902723639669e+03 1.084845600831768309e+01 2.615773461676412728e+06 1.257858467559341341e+06 1.033812758309292723e+06 1.992330728504828876e+05 4.326695984484348446e+04
1.260000000000000000e+03 7.200000000000000000e+01 5.668767249233684270e+05 3.429792182474729998e+03 1.064658365363126080e+01 2.828384917598451488e+06 1.360097871716404799e+06 1.117841608251844766e+06 1.942633655050957750e+05 4.490749342268082546e+04
1.260000000000000000e+03 7.400000000000000000e+01 5.838493894960802281e+05 3.584079435283216753e+03 1.045401059761115725e+01 3.099579254857895430e+06 1.490508283196500503e+06 1.225023736195127945e+06 1.966814019569215598e+05 4.682135854640306206e+04
1.260000000000000000e+03 7.600000000000000000e+01 5.863625345439661760e+05 3.840208090036072463e+03 1.026968323011810291e+01 3.503324170466242358e+06 1.684658873174011242e+06 1.384592846813336713e+06 2.106740607750345371e+05 4.892252255844751926e+04
1.260000000000000000e+03 7.800000000000000000e+01 5.977304125015727477e+05 4.058806213921874587e+03 1.009335786722262363e+01 3.889295087947127875e+06 1.870262402645493625e+06 1.537137271884594578e+06 2.138566201026233903e+05 5.115251189815016551e+04
1.260000000000000000e+03 8.000000000000000000e+01 6.143455292783603072e+05 4.232720823702233247e+03 9.924427138931068981e+00 4.235236700900685973e+06 2.036616864723371807e+06 1.673861211606912082e+06 2.196133457097353530e+05 5.322501599240586074e+04
1.260000000000000000e+03 8.200000000000000000e+01 6.289049611824945314e+05 4.453412145999800487e+03 9.762407404487325024e+00 4.665622717838567682e+06 2.243578478049588390e+06 1.843959487251602812e+06 2.246198156270192121e+05 5.565881267188384663e+04
1.260000000000000000e+03 8.400000000000000000e+01 6.445362293098306982e+05 4.689318745452417716e+03 9.606826063787218928e+00 5.150372183762715198e+06 2.476682081741163507e+06 2.035543425921439193e+06 2.300675051634279662e+05 5.820792579767550342e+04
1.260000000000000000e+03 8.600000000000000000e+01 6.589878696099093650e+05 4.946861129997689204e+03 9.457286488201907204e+00 5.688462788042602129e+06 2.735436072797330562e+06 2.248208987362829503e+06 2.364334594148887263e+05 6.101663362119239900e+04
1.260000000000000000e+03 8.800000000000000000e+01 6.698292498252439545e+05 5.247449957985302717e+03 9.313441191835901023e+00 6.311630675507560372e+06 3.035101550501390360e+06 2.494499012882485986e+06 2.443668343901146727e+05 6.418252231917953031e+04
1.260000000000000000e+03 9.000000000000000000e+01 6.963363402975638164e+05 5.624033296548314866e+03 9.174946474418147702e+00 7.034984403936608694e+06 3.382943833357938565e+06 2.780384745793501846e+06 2.489339596738676482e+05 6.805971609324445308e+04
1.260000000000000000e+03 9.200000000000000000e+01 7.255531477178464411e+05 6.024301394910795352e+03 9.041514826394177362e+00 7.828816966939817183e+06 3.764677582792790607e+06 3.094125306135498453e+06 2.530057054057579953e+05 7.211619596816471312e+04
1.260000000000000000e+03 9.400000000000000000e+01 7.556547026870035334e+05 6.446797490314864262e+03 8.912781747829642498e+00 8.686035927263215184e+06 4.176892227368380409e+06 3.432917602498579305e+06 2.567667340801474056e+05 7.636037666838082077e+04
1.260000000000000000e+03 9.600000000000000000e+01 7.854480206015959848e+05 6.885670077523682266e+03 8.788574833365501604e+00 9.615812121436033398e+06 4.623997787505779415e+06 3.800386156634030864e+06 2.606905104531880352e+05 8.070473877606088354e+04
1.260000000000000000e+03 9.800000000000000000e+01 8.159153640495080035e+05 7.334294833422612101e+03 8.668665401997259323e+00 1.060789722721582651e+07 5.101066107498924248e+06 4.192480600097977556e+06 2.644374593903424684e+05 8.512278018559733755e+04
1.260000000000000000e+03 1.000000000000000000e+02 8.452658316218964756e+05 7.788910331598715857e+03 8.552608591629274670e+00 1.162280699578045867e+07 5.589110223283915780e+06 4.593595865868130699e+06 2.680881841740176314e+05 8.976874336595348723e+04
1.260000000000000000e+03 1.020000000000000000e+02 8.738214538179304218e+05 8.226621229180111186e+03 8.440500580069045355e+00 1.266973743814134225e+07 6.092552261045591906e+06 5.007366425219789147e+06 2.715592335950692650e+05 9.424055695961130550e+04
1.260000000000000000e+03 1.040000000000000000e+02 9.307993662400890607e+05 6.029170685860340200e+03 8.331911691991294333e+00 9.137753358346873894e+06 4.394111571458132938e+06 3.611446534857153893e+06 2.755876314047820633e+05 6.638446547319985984e+04
1.260000000000000000e+03 1.060000000000000000e+02 9.485997047063108766e+05 6.258617752273532460e+03 8.227325805405175885e+00 9.728695382674196735e+06 4.678280456886153668e+06 3.845000171332682017e+06 2.820893593242092174e+05 6.908016454482020345e+04
1.260000000000000000e+03 1.080000000000000000e+02 9.588741154370153090e+05 9.544913862394494572e+03 8.124868921732247173e+00 1.616371634576364979e+07 7.772717236650859937e+06 6.388265813062248752e+06 2.815581524489719886e+05 1.074683564638694079e+05
1.260000000000000000e+03 1.100000000000000000e+02 9.860285132331110071e+05 9.948615666780446190e+03 8.026091970026650202e+00 1.740026299714455754e+07 8.367340853244471364e+06 6.876976981353913434e+06 2.846581597497066250e+05 1.115066027770710207e+05
1.260000000000000000e+03 1.120000000000000000e+02 1.016136655049444293e+06 1.042602233288969364e+04 7.930255334634404463e+00 1.881028539965258166e+07 9.045384515827700496e+06 7.434249685038466007e+06 2.878972542505331803e+05 1.161259713009210682e+05
1.260000000000000000e+03 1.140000000000000000e+02 1.046811130663197255e+06 1.098991077199912797e+04 7.837218920452611925e+00 2.037419391987264156e+07 9.797428071383260190e+06 8.052341658490911126e+06 2.913957867825792055e+05 1.215716490342844481e+05
1.260000000000000000e+03 1.160000000000000000e+02 1.080292713440621272e+06 1.165567318514160070e+04 7.746874350100301676e+00 2.216017115660790727e+07 1.065625878551395983e+07 8.758200204897135496e+06 2.950666472999475664e+05 1.278438722778968513e+05
1.260000000000000000e+03 1.180000000000000000e+02 1.116132074900075793e+06 1.245147035274550217e+04 7.659095450624303858e+00 2.420330936070491374e+07 1.163875162293663993e+07 9.565694574471071362e+06 2.989784381308042211e+05 1.352097201390243135e+05
1.260000000000000000e+03 1.200000000000000000e+02 1.154215485443786951e+06 1.342239803310510615e+04 7.573797839697094858e+00 2.655508650790078938e+07 1.276966102382834069e+07 1.049517002603144571e+07 3.031117422956553055e+05 1.440574569004998193e+05
1.260000000000000000e+03 1.220000000000000000e+02 1.200185452653300483e+06 1.468045169684991924e+04 7.490753067019016775e+00 2.946128468285697326e+07 1.416717729820453376e+07 1.164376519127154350e+07 3.076208183058841969e+05 1.551953693584698485e+05
1.260000000000000000e+03 1.240000000000000000e+02 1.255960945645603584e+06 1.643145548164207867e+04 7.410000433311715540e+00 3.325405611350782216e+07 1.599102394603458233e+07 1.314275413347333111e+07 3.134084093453814858e+05 1.701089637119540712e+05
1.260000000000000000e+03 1.260000000000000000e+02 1.329567145497074118e+06 1.935369700353955704e+04 7.331924490555270957e+00 3.869273914269456267e+07 1.860634732967709005e+07 1.529224451800000109e+07 3.205351302302636905e+05 1.945851398890576384e+05
1.260000000000000000e+03 1.280000000000000000e+02 1.265904574376714183e+06 1.707482632294148789e+04 7.254876185720668502e+00 3.677752511173211783e+07 1.768536995096684247e+07 1.453530867125698179e+07 3.240828545125192031e+05 1.660918687265308981e+05
1.450000000000000000e+03 5.200000000000000000e+01 3.953405230450705858e+05 3.127957678255588689e+03 1.386091519729090926e+01 1.171417687203584472e+06 5.633047656785526779e+05 4.629707304867677158e+05 2.067960860471368651e+05 4.076129859716605279e+04
1.450000000000000000e+03 5.400000000000000000e+01 4.086081364711760543e+05 2.721225171604183743e+03 1.351576949192355848e+01 1.233832890030167764e+06 5.933186382596805925e+05 4.876386285062049283e+05 2.085156235580673383e+05 3.510276144138220116e+04
1.450000000000000000e+03 5.600000000000000000e+01 4.253180804702468449e+05 2.641328837309653863e+03 1.319185198456412600e+01 1.345693320010511670e+06 6.471094542829568963e+05 5.318483971875987481e+05 2.109705781591363775e+05 3.408399622226641804e+04
1.450000000000000000e+03 5.800000000000000000e+01 4.539291921192713780e+05 2.655653979218788663e+03 1.288685341550873353e+01 1.457546778907971689e+06 7.008969180910041323e+05 5.760554107395708561e+05 2.085527710041167156e+05 3.464853897415193205e+04
1.450000000000000000e+03 6.000000000000000000e+01 4.834243862561085843e+05 2.749392439170932448e+03 1.259885416359531263e+01 1.608580485958121950e+06 7.735251598264920758e+05 6.357473433823636733e+05 2.075783439172094222e+05 3.595982541284769832e+04
1.450000000000000000e+03 6.200000000000000000e+01 5.092308520414347295e+05 2.861322505382704094e+03 1.232651058004576150e+01 1.778650218769017141e+06 8.553073388362289406e+05 7.029627434000223875e+05 2.082818930004182912e+05 3.743147422706296493e+04
1.450000000000000000e+03 6.400000000000000000e+01 5.338438873840672895e+05 2.985488803770146660e+03 1.206825993297235655e+01 1.969606284745709039e+06 9.471332205647879746e+05 7.784328940745904110e+05 2.098052930773584230e+05 3.896568800426457892e+04
1.450000000000000000e+03 6.600000000000000000e+01 5.572986740056449780e+05 3.118146720485660353e+03 1.182320135428208374e+01 2.179696733205311466e+06 1.048160336796362302e+06 8.614653849223494763e+05 2.119175648176860996e+05 4.055433868881604576e+04
1.450000000000000000e+03 6.800000000000000000e+01 5.783110230569501873e+05 3.256609001930909017e+03 1.159038251944406284e+01 2.402221162527184468e+06 1.155166635989390081e+06 9.494120658711699070e+05 2.145979398525364813e+05 4.225935846314382798e+04
1.450000000000000000e+03 7.000000000000000000e+01 6.001714260260800365e+05 3.407422207445317326e+03 1.136839095516976705e+01 2.653818400909820106e+06 1.276153304502847837e+06 1.048848977670349879e+06 2.174981877459433745e+05 4.398562518005201127e+04
1.450000000000000000e+03 7.200000000000000000e+01 6.203722797881993465e+05 3.563851132354430320e+03 1.115690279136392427e+01 2.922872097043562680e+06 1.405534336487578694e+06 1.155185075887001818e+06 2.207820081734902342e+05 4.579075501017658826e+04
1.450000000000000000e+03 7.400000000000000000e+01 6.394025095313166967e+05 3.729026736155721665e+03 1.095493673887578190e+01 3.213283921233930625e+06 1.545185945271427976e+06 1.269962388758531306e+06 2.243774823430568795e+05 4.768824146047667455e+04
1.450000000000000000e+03 7.600000000000000000e+01 6.569069255120805465e+05 3.902809269458572089e+03 1.076194269384647129e+01 3.524028016548569314e+06 1.694614822527901269e+06 1.392775474452759372e+06 2.282820909966353793e+05 4.969565547405134566e+04
1.450000000000000000e+03 7.800000000000000000e+01 6.769813766043996438e+05 4.086185773115630582e+03 1.057715760615555034e+01 3.879641269912346732e+06 1.865620128787594382e+06 1.533321864932512166e+06 2.324328324265208212e+05 5.169020348816885235e+04
1.450000000000000000e+03 8.000000000000000000e+01 6.953532464866845403e+05 4.282743384550019073e+03 1.040011280283409256e+01 4.259535681762255728e+06 2.048301622320919763e+06 1.683464717719595414e+06 2.368892279135561839e+05 5.391380863829723239e+04
1.450000000000000000e+03 8.200000000000000000e+01 7.140255922719313530e+05 4.492454196114334991e+03 1.023030017640276768e+01 4.678244508190027438e+06 2.249647973784577567e+06 1.848947903905116022e+06 2.415851449583018839e+05 5.627189422287733760e+04
1.450000000000000000e+03 8.400000000000000000e+01 7.331339712773957290e+05 4.713153862671854768e+03 1.006726312241878674e+01 5.138376640537832864e+06 2.470913732211107854e+06 2.030802516278298339e+06 2.466002808639861760e+05 5.873509395447524003e+04
1.450000000000000000e+03 8.600000000000000000e+01 7.512341343609188916e+05 4.946253661639266284e+03 9.910572795332203810e+00 5.637971912575167604e+06 2.711156303860270418e+06 2.228253852867740206e+06 2.518464305721548735e+05 6.129168256682108040e+04
1.450000000000000000e+03 8.800000000000000000e+01 7.695722895621856442e+05 5.193324644245650234e+03 9.759842695016306635e+00 6.191132566831492819e+06 2.977157096004960593e+06 2.446875438468812965e+06 2.573495951302383910e+05 6.392146519972293027e+04
